*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 18:48:23

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0359 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2000 261    29    0.0   11.9   12.8   14.5   29.0   0.40   19.4    8.0   13.4   15.7    8.0   13.4   15.7   86.4    330
 2000 262    30   19.0   11.9   12.8    6.3   12.6   0.74   18.0   14.6   16.2   16.9   14.6   16.2   16.9   86.4    330
 2000 263    31   34.0   12.0   12.9   14.8   29.6   0.40   21.2   14.8   17.9   19.1   14.8   17.9   19.1   86.4    330
 2000 264    32    8.0   12.0   12.9    9.6   19.2   0.61   21.4   13.2   17.1   18.5   13.2   17.1   18.5   86.4    330
 2000 265    33    0.0   12.0   12.9    9.2   18.4   0.63   17.5   12.6   14.9   15.7   12.6   14.9   15.7   86.4    330
 2000 266    34    0.0   12.1   13.0   23.1   46.2   0.08   19.0    8.2   13.4   15.1    8.2   13.4   15.1   86.4    330
 2000 267    35    2.0   12.1   13.0   15.3   30.6   0.39   21.3    8.1   14.4   16.6    8.1   14.4   16.6   86.4    330
 2000 268    36    0.0   12.1   13.0   20.7   41.4   0.18   12.6    5.7    9.0   10.2    5.7    9.0   10.2   86.4    330
 2000 269    37    0.0   12.2   13.1   22.8   45.6   0.11   13.4    2.0    7.5    9.4    2.0    7.5    9.4   86.4    330
 2000 270    38    0.0   12.2   13.1   21.9   43.8   0.15   16.2    2.1    8.9   11.2    2.1    8.9   11.2   86.4    330
 2000 271    39    0.0   12.2   13.1   23.5   47.0   0.09   24.1    6.4   14.9   17.9    6.4   14.9   17.9   86.4    330
 2000 272    40    0.0   12.3   13.2   23.3   46.6   0.10   26.0   10.3   17.9   20.5   10.3   17.9   20.5   86.4    330
 2000 273    41    0.0   12.3   13.2   19.6   39.2   0.25   26.7   11.5   18.8   21.4   11.5   18.8   21.4   86.4    330
 2000 274    42   15.0   12.3   13.2   18.9   37.8   0.28   25.4   13.7   19.4   21.3   13.7   19.4   21.3   86.4    330
 2000 275    43    0.0   12.4   13.3   17.8   35.6   0.33   24.6   15.0   19.6   21.3   15.0   19.6   21.3   86.4    330
 2000 276    44   31.0   12.4   13.3    7.0   14.0   0.74   18.6   15.9   17.2   17.7   15.9   17.2   17.7   86.4    330
 2000 277    45    9.7   12.4   13.4   10.5   21.0   0.61   20.6   13.1   16.7   18.0   13.1   16.7   18.0   86.4    330
 2000 278    46    0.0   12.5   13.4   19.5   39.0   0.28   18.3   12.1   15.1   16.2   12.1   15.1   16.2   86.4    330
 2000 279    47    0.0   12.5   13.4   24.3   48.6   0.10   18.4    7.4   12.7   14.6    7.4   12.7   14.6   86.4    330
 2000 280    48    0.0   12.5   13.5   25.0   50.0   0.08   18.6    5.1   11.7   14.0    5.1   11.7   14.0   86.4    330
 2000 281    49    0.0   12.6   13.5   23.9   47.8   0.13   21.7    6.7   14.0   16.6    6.7   14.0   16.6   86.4    330
 2000 282    50    6.0   12.6   13.5   24.9   49.8   0.10   22.6    9.9   16.1   18.3    9.9   16.1   18.3   86.4    330
 2000 283    51   20.0   12.6   13.6    7.5   15.0   0.73   18.1   12.2   15.1   16.1   12.2   15.1   16.1   86.4    330
 2000 284    52    0.0   12.7   13.6   24.8   49.6   0.11   18.2    9.1   13.5   15.1    9.1   13.5   15.1   86.4    330
 2000 285    53    0.0   12.7   13.6   25.4   50.8   0.09   21.2    8.0   14.5   16.7    8.0   14.5   16.7   86.4    330
 2000 286    54    0.0   12.7   13.7   23.0   46.0   0.18   27.2   16.2   21.6   23.5   16.2   21.6   23.5   86.4    330
 2000 287    55    0.0   12.8   13.7   23.1   46.2   0.18   21.8   11.9   16.7   18.5   11.9   16.7   18.5   86.4    330
 2000 288    56    0.0   12.8   13.7    7.5   15.0   0.74   19.7   13.8   16.7   17.7   13.8   16.7   17.7   86.4    330
 2000 289    57    3.2   12.8   13.8    8.2   16.4   0.71   19.9   12.4   16.1   17.4   12.4   16.1   17.4   86.4    330
 2000 290    58    7.9   12.9   13.8   11.4   22.8   0.60   23.3   14.4   18.8   20.3   14.4   18.8   20.3   86.4    330
 2000 291    59    0.0   12.9   13.8   11.3   22.6   0.61   22.0   16.5   19.2   20.2   16.5   19.2   20.2   86.4    330
 2000 292    60    0.0   12.9   13.9    7.8   15.6   0.73   23.6   16.3   19.9   21.2   16.3   19.9   21.2   86.4    330
 2000 293    61   15.4   12.9   13.9   13.3   26.6   0.54   19.7   16.5   18.1   18.6   16.5   18.1   18.6   86.4    330
 2000 294    62    0.0   13.0   13.9    7.8   15.6   0.73   26.6   15.6   21.0   23.0   15.6   21.0   23.0   86.4    330
 2000 295    63    0.0   13.0   14.0   20.5   41.0   0.30   27.5   15.2   21.3   23.4   15.2   21.3   23.4   86.4    330
 2000 296    64   36.0   13.0   14.0    8.1   16.2   0.72   19.7   16.1   17.9   18.5   16.1   17.9   18.5   86.4    330
 2000 297    65    0.5   13.1   14.0    8.2   16.4   0.72   18.8   14.7   16.7   17.4   14.7   16.7   17.4   86.4    330
 2000 298    66    0.0   13.1   14.0    7.9   15.8   0.73   22.0   14.2   18.1   19.4   14.2   18.1   19.4   86.4    330
 2000 299    67   46.0   13.1   14.1   13.7   27.4   0.54   22.0   16.6   19.3   20.2   16.6   19.3   20.2   86.4    330
 2000 300    68   16.0   13.2   14.1   11.8   23.6   0.61   23.9   18.1   21.0   22.0   18.1   21.0   22.0   86.4    330
 2000 301    69    0.0   13.2   14.1   27.4   54.8   0.09   24.8   12.5   18.6   20.8   12.5   18.6   20.8   86.4    330
 2000 302    70    0.0   13.2   14.2   27.5   55.0   0.09   20.1    9.2   14.6   16.5    9.2   14.6   16.5   86.4    330
 2000 303    71    0.0   13.2   14.2   28.7   57.4   0.05   17.9    7.4   12.6   14.5    7.4   12.6   14.5   86.4    330
 2000 304    72    0.0   13.3   14.2   28.4   56.8   0.06   27.1    9.5   18.2   21.4    9.5   18.2   21.4   86.4    330
 2000 305    73    0.0   13.3   14.3   26.7   53.4   0.12   26.6   12.4   19.5   22.0   12.4   19.5   22.0   86.4    330
 2000 306    74   15.0   13.3   14.3    8.2   16.4   0.73   24.7   14.6   19.6   21.4   14.6   19.6   21.4   86.4    330
 2000 307    75    0.0   13.4   14.3   20.5   41.0   0.33   22.5   13.8   18.1   19.7   13.8   18.1   19.7   86.4    330
 2000 308    76    0.0   13.4   14.4   29.6   59.2   0.04   23.4    9.4   16.4   18.9    9.4   16.4   18.9   86.4    330
 2000 309    77    0.0   13.4   14.4   18.6   37.2   0.40   22.0   10.6   16.3   18.3   10.6   16.3   18.3   86.4    330
 2000 310    78    0.0   13.4   14.4   28.7   57.4   0.07   23.9   10.6   17.2   19.6   10.6   17.2   19.6   86.4    330
 2000 311    79    0.0   13.5   14.4   25.8   51.6   0.17   24.9   13.2   19.0   21.2   13.2   19.0   21.2   86.4    330
 2000 312    80    2.0   13.5   14.5   11.9   23.8   0.62   23.6   15.0   19.3   20.9   15.0   19.3   20.9   86.4    330
 2000 313    81    0.0   13.5   14.5   15.9   31.8   0.49   25.0   17.0   21.0   22.5   17.0   21.0   22.5   86.4    330
 2000 314    82    0.0   13.5   14.5    8.8   17.6   0.72   20.7   16.4   18.6   19.3   16.4   18.6   19.3   86.4    330
 2000 315    83    0.0   13.6   14.5   24.8   49.6   0.21   23.4   13.8   18.6   20.4   13.8   18.6   20.4   86.4    330
 2000 316    84   23.0   13.6   14.6   22.7   45.4   0.28   25.6   14.3   20.0   22.0   14.3   20.0   22.0   86.4    330
 2000 317    85    0.0   13.6   14.6   22.2   44.4   0.30   25.8   17.1   21.5   23.0   17.1   21.5   23.0   86.4    330
 2000 318    86    0.0   13.6   14.6   20.2   40.4   0.36   21.6   12.4   17.0   18.7   12.4   17.0   18.7   86.4    330
 2000 319    87    0.0   13.6   14.7   24.9   49.8   0.21   16.0    7.9   12.0   13.4    7.9   12.0   13.4   86.4    330
 2000 320    88    0.0   13.7   14.7   22.8   45.6   0.28   16.6    5.0   10.8   12.9    5.0   10.8   12.9   86.4    330
 2000 321    89    0.0   13.7   14.7   30.4   60.8   0.04   22.5    6.3   14.5   17.4    6.3   14.5   17.4   86.4    330
 2000 322    90    0.0   13.7   14.7   30.3   60.6   0.05   25.8    9.1   17.5   20.6    9.1   17.5   20.6   86.4    330
 2000 323    91    0.0   13.7   14.7   30.3   60.6   0.05   27.9   10.0   19.0   22.3   10.0   19.0   22.3   86.4    330
 2000 324    92    3.0   13.8   14.8   28.8   57.6   0.10   29.5   12.7   21.2   24.2   12.7   21.2   24.2   86.4    330
 2000 325    93    0.0   13.8   14.8   32.0   64.0   0.00   21.3   10.6   16.0   18.0   10.6   16.0   18.0   86.4    330
 2000 326    94    0.0   13.8   14.8   30.9   61.8   0.04   26.4    8.9   17.7   20.9    8.9   17.7   20.9   86.4    330
 2000 327    95    0.0   13.8   14.8   23.9   47.8   0.26   28.2   14.8   21.6   24.0   14.8   21.6   24.0   86.4    330
 2000 328    96   23.0   13.8   14.9   25.6   51.2   0.21   32.3   16.4   24.4   27.4   16.4   24.4   27.4   86.4    330
 2000 329    97    0.0   13.8   14.9   16.6   33.2   0.49   20.5   13.0   16.8   18.2   13.0   16.8   18.2   86.4    330
 2000 330    98    0.0   13.9   14.9   29.8   59.6   0.08   23.4    8.7   16.1   18.8    8.7   16.1   18.8   86.4    330
 2000 331    99    0.0   13.9   14.9   31.2   62.4   0.04   27.9   12.4   20.2   23.1   12.4   20.2   23.1   86.4    330
 2000 332   100    0.0   13.9   14.9   12.6   25.2   0.61   27.6   14.5   21.1   23.5   14.5   21.1   23.5   86.4    330
 2000 333   101    0.5   13.9   15.0    8.9   17.8   0.73   21.2   17.3   19.3   20.0   17.3   19.3   20.0   86.4    330
 2000 334   102    0.0   13.9   15.0   15.0   30.0   0.54   21.0   12.3   16.7   18.3   12.3   16.7   18.3   86.4    330
 2000 335   103    0.0   13.9   15.0   30.7   61.4   0.06   22.5   10.3   16.5   18.7   10.3   16.5   18.7   86.4    330
 2000 336   104    0.0   13.9   15.0   26.3   52.6   0.19   23.8    8.8   16.4   19.2    8.8   16.4   19.2   86.4    330
 2000 337   105    0.0   14.0   15.0   30.9   61.8   0.05   27.2   11.7   19.6   22.4   11.7   19.6   22.4   86.4    330
 2000 338   106   14.0   14.0   15.0   20.0   40.0   0.39   27.6   12.4   20.1   22.9   12.4   20.1   22.9   86.4    330
 2000 339   107    0.0   14.0   15.0   12.9   25.8   0.61   21.8   14.4   18.2   19.5   14.4   18.2   19.5   86.4    330
 2000 340   108    0.0   14.0   15.1   28.9   57.8   0.12   23.1   11.9   17.6   19.7   11.9   17.6   19.7   86.4    330
 2000 341   109    0.0   14.0   15.1   27.7   55.4   0.15   30.3   11.5   21.0   23.8   11.5   21.0   23.8   86.4    330
 2000 342   110    0.0   14.0   15.1   26.0   52.0   0.21   31.2   16.2   23.8   26.0   16.2   23.8   26.0   86.4    330
 2000 343   111    0.0   14.0   15.1   19.8   39.6   0.40   32.3   17.9   25.2   27.3   17.9   25.2   27.3   86.4    330
 2000 344   112    0.0   14.0   15.1   31.4   62.8   0.04   31.8   19.5   25.7   27.5   19.5   25.7   27.5   86.4    330
 2000 345   113    0.0   14.0   15.1   24.6   49.2   0.25   29.3   16.5   23.0   24.9   16.5   23.0   24.9   86.4    330
 2000 346   114    0.0   14.0   15.1   17.6   35.2   0.46   29.9   19.1   24.6   26.2   19.1   24.6   26.2   86.4    330
 2000 347   115    0.0   14.0   15.1   23.4   46.8   0.29   32.5   16.0   24.4   26.8   16.0   24.4   26.8   86.4    330
 2000 348   116   59.5   14.1   15.1   28.5   57.0   0.13   33.6   20.5   27.2   29.1   20.5   27.2   29.1   86.4    330
 2000 349   117    0.0   14.1   15.1   22.7   45.4   0.31   29.6   20.3   25.0   26.4   20.3   25.0   26.4   86.4    330
 2000 350   118    9.0   14.1   15.1   22.2   44.4   0.33   29.4   15.5   22.6   24.6   15.5   22.6   24.6   86.4    330
 2000 351   119    0.0   14.1   15.1   32.2   64.4   0.02   21.1    9.8   15.5   17.2    9.8   15.5   17.2   86.4    330
 2000 352   120    0.0   14.1   15.2   31.5   63.0   0.04   25.0   10.2   17.7   19.9   10.2   17.7   19.9   86.4    330
 2000 353   121    0.0   14.1   15.2   32.2   64.4   0.02   29.2   13.2   21.3   23.7   13.2   21.3   23.7   86.4    330
 2000 354   122    0.0   14.1   15.2   26.6   53.2   0.19   26.6   11.1   19.0   21.2   11.1   19.0   21.2   86.4    330
 2000 355   123    3.1   14.1   15.2   29.7   59.4   0.10   29.0   12.6   20.9   23.3   12.6   20.9   23.3   86.4    330
 2000 356   124    4.0   14.1   15.2    9.7   19.4   0.71   21.0   15.5   18.3   19.1   15.5   18.3   19.1   86.4    330
 2000 357   125    0.0   14.1   15.2   29.3   58.6   0.11   29.6   15.7   22.8   24.8   15.7   22.8   24.8   86.4    330
 2000 358   126    4.0   14.1   15.2   12.6   25.2   0.62   20.3   15.3   17.8   18.6   15.3   17.8   18.6   86.4    330
 2000 359   127    0.0   14.1   15.2   28.5   57.0   0.13   26.3   11.1   18.8   21.1   11.1   18.8   21.1   86.4    330
 2000 360   128    0.0   14.1   15.2   28.0   56.0   0.15   31.4   19.0   25.3   27.1   19.0   25.3   27.1   86.4    330
 2000 361   129   38.0   14.1   15.2   30.9   61.8   0.06   35.1   20.7   28.0   30.1   20.7   28.0   30.1   86.4    330
 2000 362   130   19.0   14.1   15.1    9.1   18.2   0.72   28.2   17.2   22.8   24.4   17.2   22.8   24.4   86.4    330
 2000 363   131    0.0   14.0   15.1   16.0   32.0   0.51   26.0   16.1   21.1   22.6   16.1   21.1   22.6   86.4    330
 2000 364   132    3.8   14.0   15.1   15.8   31.6   0.52   23.9   16.0   20.0   21.2   16.0   20.0   21.2   86.4    330
 2000 365   133    0.0   14.0   15.1   29.6   59.2   0.10   26.2   14.5   20.4   22.1   14.5   20.4   22.1   86.4    330
 2000 366   134    0.0   14.0   15.1   30.6   61.2   0.07   29.4   15.9   22.8   24.7   15.9   22.8   24.7   86.4    330
 2001 001   135    0.0   14.0   15.1   31.3   62.6   0.05   29.9   16.5   23.3   25.3   16.5   23.3   25.3   86.4    330
 2001 002   136    0.0   14.0   15.1   30.6   61.2   0.07   30.0   16.2   23.2   25.2   16.2   23.2   25.2   86.4    330
 2001 003   137    0.0   14.0   15.1   30.4   60.8   0.07   32.5   15.8   24.3   26.7   15.8   24.3   26.7   86.4    330
 2001 004   138   12.0   14.0   15.1   19.7   39.4   0.40   33.1   21.9   27.6   29.2   21.9   27.6   29.2   86.4    330
 2001 005   139    0.0   14.0   15.1   30.4   60.8   0.07   32.2   20.6   26.5   28.6   20.6   26.5   28.6   86.4    330
 2001 006   140    3.7   14.0   15.1   29.1   58.2   0.11   33.8   20.9   27.4   29.8   20.9   27.4   29.8   86.4    330
 2001 007   141   47.3   14.0   15.1   11.6   23.2   0.64   28.4   21.3   24.9   26.2   21.3   24.9   26.2   86.4    330
 2001 008   142    0.0   14.0   15.0   20.2   40.4   0.38   28.4   17.8   23.2   25.1   17.8   23.2   25.1   86.4    330
 2001 009   143   21.0   13.9   15.0   26.0   52.0   0.20   29.9   17.4   23.7   26.0   17.4   23.7   26.0   86.4    330
 2001 010   144   17.5   13.9   15.0    9.0   18.0   0.72   22.7   16.1   19.4   20.7   16.1   19.4   20.7   86.4    330
 2001 011   145    0.0   13.9   15.0   32.1   64.2   0.01   22.6   13.0   17.9   19.6   13.0   17.9   19.6   86.4    330
 2001 012   146    0.0   13.9   15.0   31.6   63.2   0.03   23.7    9.9   16.9   19.4    9.9   16.9   19.4   86.4    330
 2001 013   147    2.0   13.9   15.0   23.5   47.0   0.28   27.6   13.1   20.4   23.1   13.1   20.4   23.1   86.4    330
 2001 014   148   21.0   13.9   15.0   17.0   34.0   0.47   30.3   20.4   25.4   27.2   20.4   25.4   27.2   86.4    330
 2001 015   149    0.0   13.9   14.9   25.7   51.4   0.20   28.3   20.6   24.5   25.9   20.6   24.5   25.9   86.4    330
 2001 016   150    0.0   13.8   14.9   23.1   46.2   0.28   29.9   19.8   24.9   26.8   19.8   24.9   26.8   86.4    330
 2001 017   151    4.0   13.8   14.9   14.9   29.8   0.54   26.5   20.1   23.3   24.5   20.1   23.3   24.5   86.4    330
 2001 018   152    2.0   13.8   14.9   12.6   25.2   0.61   25.0   21.5   23.3   23.9   21.5   23.3   23.9   86.4    330
 2001 019   153    0.0   13.8   14.9   14.8   29.6   0.54   26.4   18.0   22.2   23.8   18.0   22.2   23.8   86.4    330
 2001 020   154    0.0   13.8   14.8   30.3   60.6   0.05   25.8   14.1   20.0   22.1   14.1   20.0   22.1   86.4    330
 2001 021   155    0.0   13.8   14.8   30.6   61.2   0.04   26.3   12.4   19.4   22.0   12.4   19.4   22.0   86.4    330
 2001 022   156    0.0   13.7   14.8   13.9   27.8   0.56   28.1   14.8   21.5   23.9   14.8   21.5   23.9   86.4    330
 2001 023   157    0.0   13.7   14.8   30.6   61.2   0.04   30.5   17.9   24.2   26.5   17.9   24.2   26.5   86.4    330
 2001 024   158    0.0   13.7   14.8   29.9   59.8   0.06   32.2   16.3   24.3   27.2   16.3   24.3   27.2   86.4    330
 2001 025   159    0.0   13.7   14.7   28.5   57.0   0.10   32.3   19.7   26.0   28.3   19.7   26.0   28.3   86.4    330
 2001 026   160   10.0   13.6   14.7   22.7   45.4   0.28   33.4   20.3   26.9   29.3   20.3   26.9   29.3   86.4    330
 2001 027   161   13.0   13.6   14.7    9.9   19.8   0.69   25.5   21.6   23.6   24.3   21.6   23.6   24.3   86.4    330
 2001 028   162    0.0   13.6   14.7    8.7   17.4   0.72   21.6   18.5   20.1   20.6   18.5   20.1   20.6   86.4    330
 2001 029   163    0.0   13.6   14.6   28.0   56.0   0.11   26.9   12.2   19.6   22.2   12.2   19.6   22.2   86.4    330
 2001 030   164    0.0   13.6   14.6   29.3   58.6   0.07   26.4   15.7   21.1   23.0   15.7   21.1   23.0   86.4    330
 2001 031   165    0.0   13.5   14.6   26.5   53.0   0.15   30.5   18.1   24.3   26.6   18.1   24.3   26.6   86.4    330
 2001 032   166    0.0   13.5   14.6   18.7   37.4   0.40   30.2   20.8   25.5   27.2   20.8   25.5   27.2   86.4    330
 2001 033   167    0.0   13.5   14.5   28.8   57.6   0.07   32.4   20.6   26.5   28.6   20.6   26.5   28.6   86.4    330
 2001 034   168    0.0   13.5   14.5   26.0   52.0   0.16   25.7   17.2   21.4   23.0   17.2   21.4   23.0   86.4    330
 2001 035   169    0.0   13.4   14.5   29.5   59.0   0.05   28.6   14.1   21.3   24.0   14.1   21.3   24.0   86.4    330
 2001 036   170    0.0   13.4   14.4   28.6   57.2   0.07   27.5   18.7   23.1   24.7   18.7   23.1   24.7   86.4    330
 2001 037   171    0.0   13.4   14.4   29.3   58.6   0.05   31.6   16.2   23.9   26.6   16.2   23.9   26.6   86.4    330
 2001 038   172    0.0   13.4   14.4   29.3   58.6   0.04   34.3   20.3   27.3   29.8   20.3   27.3   29.8   86.4    330
 2001 039   173   39.5   13.3   14.4   12.4   24.8   0.59   29.9   20.3   25.1   26.8   20.3   25.1   26.8   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 18:48:23

*RUN   3        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0359 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2001 232     0    0.0   11.0   11.9   15.9   31.8   0.17   16.4    5.2   10.4   12.5    5.2   10.4   12.5   86.4    330
 2001 233     1    0.0   11.0   11.9   17.5   35.0   0.10   17.1    2.5    9.3   12.0    2.5    9.3   12.0   86.4    330
 2001 234     2    1.0   11.0   12.0   17.2   34.4   0.12   17.8    6.0   11.5   13.7    6.0   11.5   13.7   86.4    330
 2001 235     3    0.0   11.1   12.0   10.0   20.0   0.49   16.9    8.1   12.2   13.9    8.1   12.2   13.9   86.4    330
 2001 236     4    0.0   11.1   12.0    8.9   17.8   0.55   20.0    9.8   14.6   16.5    9.8   14.6   16.5   86.4    330
 2001 237     5    0.0   11.1   12.1   15.5   31.0   0.23   22.1    7.2   14.2   17.0    7.2   14.2   17.0   86.4    330
 2001 238     6   16.0   11.2   12.1   11.2   22.4   0.45   28.3   14.3   20.8   23.5   14.3   20.8   23.5   86.4    330
 2001 239     7    0.0   11.2   12.1   12.8   25.6   0.37   20.4    6.5   13.0   15.7    6.5   13.0   15.7   86.4    330
 2001 240     8    0.0   11.2   12.1   14.1   28.2   0.31   16.0    4.8   10.0   12.2    4.8   10.0   12.2   86.4    330
 2001 241     9    0.0   11.3   12.2   18.3   36.6   0.12   23.2    8.3   15.3   18.1    8.3   15.3   18.1   86.4    330
 2001 242    10    4.0   11.3   12.2   16.6   33.2   0.21   25.4   13.3   19.0   21.3   13.3   19.0   21.3   86.4    330
 2001 243    11   25.0   11.3   12.2    6.4   12.8   0.70   22.0   17.4   19.6   20.4   17.4   19.6   20.4   86.4    330
 2001 244    12   80.0   11.4   12.3    5.5   11.0   0.74   19.0   16.3   17.6   18.1   16.3   17.6   18.1   86.4    330
 2001 245    13   17.0   11.4   12.3    5.5   11.0   0.74   16.3   13.5   14.8   15.4   13.5   14.8   15.4   86.4    330
 2001 246    14    2.0   11.4   12.3    5.6   11.2   0.74   15.2   13.2   14.1   14.5   13.2   14.1   14.5   86.4    330
 2001 247    15    0.0   11.4   12.4    5.6   11.2   0.74   13.6   10.0   11.7   12.4   10.0   11.7   12.4   86.4    330
 2001 248    16    0.0   11.5   12.4    9.1   18.2   0.59   16.0    9.2   12.4   13.7    9.2   12.4   13.7   86.4    330
 2001 249    17    1.6   11.5   12.4    8.4   16.8   0.62   18.1   10.6   14.1   15.6   10.6   14.1   15.6   86.4    330
 2001 250    18   51.0   11.5   12.5    5.8   11.6   0.74   17.3   14.3   15.7   16.3   14.3   15.7   16.3   86.4    330
 2001 251    19    0.0   11.6   12.5   20.5   41.0   0.09   18.1    9.2   13.4   15.2    9.2   13.4   15.2   86.4    330
 2001 252    20    0.0   11.6   12.5   10.0   20.0   0.56   15.9    7.1   11.3   13.0    7.1   11.3   13.0   86.4    330
 2001 253    21    0.0   11.6   12.6   19.6   39.2   0.14   17.2    5.4   11.0   13.3    5.4   11.0   13.3   86.4    330
 2001 254    22    0.0   11.7   12.6   20.9   41.8   0.09   17.0    5.7   11.1   13.3    5.7   11.1   13.3   86.4    330
 2001 255    23    3.0   11.7   12.6   16.1   32.2   0.30   19.7    3.8   11.3   14.5    3.8   11.3   14.5   86.4    330
 2001 256    24    0.0   11.7   12.6   15.7   31.4   0.33   21.3    7.7   14.2   16.9    7.7   14.2   16.9   86.4    330
 2001 257    25    0.0   11.8   12.7   12.6   25.2   0.46   15.7    7.2   11.2   12.9    7.2   11.2   12.9   86.4    330
 2001 258    26    1.6   11.8   12.7   16.7   33.4   0.29   13.9    5.2    9.3   11.1    5.2    9.3   11.1   86.4    330
 2001 259    27    0.0   11.8   12.7   14.4   28.8   0.40   12.0    5.0    8.3    9.7    5.0    8.3    9.7   86.4    330
 2001 260    28    0.0   11.9   12.8   19.4   38.8   0.19   16.2    2.9    9.2   11.9    2.9    9.2   11.9   86.4    330
 2001 261    29    0.0   11.9   12.8   21.1   42.2   0.13   22.5    6.2   14.0   17.2    6.2   14.0   17.2   86.4    330
 2001 262    30    0.0   11.9   12.8   16.1   32.2   0.34   23.2   10.0   16.3   19.0   10.0   16.3   19.0   86.4    330
 2001 263    31    0.0   12.0   12.9   21.7   43.4   0.12   25.5   11.8   18.3   21.1   11.8   18.3   21.1   86.4    330
 2001 264    32    0.0   12.0   12.9   10.9   21.8   0.56   25.0   14.5   19.5   21.2   14.5   19.5   21.2   86.4    330
 2001 265    33    0.0   12.0   12.9   15.9   31.8   0.36   25.8   12.8   19.0   21.1   12.8   19.0   21.1   86.4    330
 2001 266    34    0.0   12.1   13.0   13.4   26.8   0.46   23.5   14.5   18.8   20.3   14.5   18.8   20.3   86.4    330
 2001 267    35    4.0   12.1   13.0   11.9   23.8   0.53   26.4   16.7   21.4   22.9   16.7   21.4   22.9   86.4    330
 2001 268    36    9.0   12.1   13.0    6.6   13.2   0.74   19.3   11.2   15.1   16.4   11.2   15.1   16.4   86.4    330
 2001 269    37    0.0   12.2   13.1    9.9   19.8   0.61   17.5   10.4   13.8   15.0   10.4   13.8   15.0   86.4    330
 2001 270    38   11.0   12.2   13.1    6.7   13.4   0.74   15.3    9.8   12.4   13.4    9.8   12.4   13.4   86.4    330
 2001 271    39    0.0   12.2   13.1    6.9   13.8   0.73   21.0   13.6   17.2   18.4   13.6   17.2   18.4   86.4    330
 2001 272    40   60.0   12.3   13.2   12.0   24.0   0.54   21.3   16.0   18.6   19.4   16.0   18.6   19.4   86.4    330
 2001 273    41   21.0   12.3   13.2    6.9   13.8   0.74   19.1   16.2   17.6   18.1   16.2   17.6   18.1   86.4    330
 2001 274    42   80.0   12.3   13.2    6.9   13.8   0.74   19.0   16.3   17.6   18.1   16.3   17.6   18.1   86.4    330
 2001 275    43    3.0   12.4   13.3    8.1   16.2   0.69   17.8   14.0   15.8   16.5   14.0   15.8   16.5   86.4    330
 2001 276    44    2.5   12.4   13.3    7.9   15.8   0.70   19.6   13.3   16.4   17.4   13.3   16.4   17.4   86.4    330
 2001 277    45    2.0   12.4   13.4   13.2   26.4   0.51   21.2   14.2   17.6   18.8   14.2   17.6   18.8   86.4    330
 2001 278    46    0.0   12.5   13.4   19.2   38.4   0.29   19.6   13.4   16.4   17.5   13.4   16.4   17.5   86.4    330
 2001 279    47    0.0   12.5   13.4   17.0   34.0   0.37   20.2   13.5   16.8   17.9   13.5   16.8   17.9   86.4    330
 2001 280    48   30.0   12.5   13.5    7.2   14.4   0.74   19.3   14.8   17.0   17.8   14.8   17.0   17.8   86.4    330
 2001 281    49    0.0   12.6   13.5   11.9   23.8   0.57   19.3   14.3   16.7   17.6   14.3   16.7   17.6   86.4    330
 2001 282    50    1.0   12.6   13.5   12.2   24.4   0.56   17.2   13.7   15.4   16.0   13.7   15.4   16.0   86.4    330
 2001 283    51    0.0   12.6   13.6   23.5   47.0   0.15   23.6   10.3   16.8   19.1   10.3   16.8   19.1   86.4    330
 2001 284    52    0.0   12.7   13.6   25.3   50.6   0.09   21.4   13.1   17.2   18.6   13.1   17.2   18.6   86.4    330
 2001 285    53    0.0   12.7   13.6   13.6   27.2   0.51   20.6   12.6   16.5   17.9   12.6   16.5   17.9   86.4    330
 2001 286    54    0.0   12.7   13.7   21.1   42.2   0.25   23.3   10.9   17.0   19.1   10.9   17.0   19.1   86.4    330
 2001 287    55    0.0   12.8   13.7   20.4   40.8   0.28   24.2   13.5   18.7   20.6   13.5   18.7   20.6   86.4    330
 2001 288    56   21.6   12.8   13.7    7.5   15.0   0.74   20.2   16.6   18.4   19.0   16.6   18.4   19.0   86.4    330
 2001 289    57    3.5   12.8   13.8   10.1   20.2   0.65   22.6   16.6   19.5   20.6   16.6   19.5   20.6   86.4    330
 2001 290    58   17.0   12.9   13.8   16.1   32.2   0.44   24.0   15.5   19.7   21.2   15.5   19.7   21.2   86.4    330
 2001 291    59    0.0   12.9   13.8   15.5   31.0   0.46   27.3   15.5   21.3   23.4   15.5   21.3   23.4   86.4    330
